测站编码,时间,库上水位,入库流量,蓄水量,库下水位,出库流量,库水特征码,库水水势（4-落，5-涨，6平）,入流时段长,测流方法
61612300,16/9/2025 08:00:00,167.1,,12.58,,0.06,,5,,
61612300,15/9/2025 08:00:00,166.4,,11.7,,0.06,,5,,
61612300,14/9/2025 08:00:00,166.3,,11.56,,0.06,,5,,
61612300,13/9/2025 08:00:00,166.2,,11.45,,0.06,,5,,
61612300,12/9/2025 08:00:00,166.15,,11.39,,0.06,,5,,
61612300,11/9/2025 08:00:00,166.1,,11.33,,0.06,,6,,
61612300,10/9/2025 08:00:00,166.1,,11.33,,0.06,,6,,
61612300,9/9/2025 08:00:00,166.1,,11.33,,0.06,,5,,
61612300,8/9/2025 08:00:00,165.9,,11.2,,0.06,,4,,
61612300,7/9/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,6/9/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,5/9/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,4/9/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,3/9/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,2/9/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,1/9/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,31/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,30/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,29/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,28/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,27/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,26/8/2025 08:00:00,166,,11.22,,0.06,,5,,
61612300,25/8/2025 08:00:00,165.97,,11.19,,0.06,,6,,
61612300,24/8/2025 08:00:00,165.97,,11.19,,0.06,,4,,
61612300,23/8/2025 08:00:00,165.98,,11.2,,0.06,,6,,
61612300,22/8/2025 08:00:00,165.98,,11.2,,0.06,,4,,
61612300,21/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,20/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,19/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,18/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,17/8/2025 08:00:00,166,,11.22,,0.06,,6,,
61612300,16/8/2025 08:00:00,166,,11.22,,0.06,,5,,
61612300,15/8/2025 08:00:00,165.95,,11.16,,0.06,,5,,
61612300,14/8/2025 08:00:00,165.9,,11.1,,0.06,,5,,
61612300,13/8/2025 08:00:00,165.8,,10.98,,0.06,,5,,
61612300,12/8/2025 08:00:00,165.7,,10.87,,0.06,,5,,
61612300,11/8/2025 08:00:00,165.1,,10.16,,0.1,,5,,
61612300,10/8/2025 08:00:00,164.9,,9.92,,0.1,,5,,
61612300,9/8/2025 08:00:00,164.84,,9.85,,0.1,,4,,
61612300,8/8/2025 08:00:00,164.85,,9.86,,0.1,,4,,
61612300,7/8/2025 08:00:00,164.9,,9.92,,0.6,,4,,
61612300,6/8/2025 08:00:00,164.95,,9.98,,0.2,,4,,
61612300,5/8/2025 08:00:00,165.02,,10.06,,0.6,,4,,
61612300,4/8/2025 08:00:00,165.03,,10.08,,0.1,,4,,
61612300,3/8/2025 08:00:00,165.04,,10.09,,0.1,,6,,
61612300,2/8/2025 08:00:00,165.04,,10.09,,0.1,,4,,
61612300,1/8/2025 08:00:00,165.06,,10.1,,0.1,,4,,
61612300,31/7/2025 08:00:00,165.07,,10.12,,0.1,,4,,
61612300,30/7/2025 08:00:00,165.08,,10.14,,0.1,,4,,
61612300,29/7/2025 08:00:00,165.09,,10.15,,0.1,,4,,
61612300,28/7/2025 08:00:00,165.1,,10.16,,0.1,,4,,
61612300,27/7/2025 08:00:00,165.11,,10.17,,0.1,,4,,
61612300,26/7/2025 08:00:00,165.12,,10.18,,0.1,,4,,
61612300,25/7/2025 08:00:00,165.13,,10.19,,0.1,,4,,
61612300,24/7/2025 08:00:00,165.14,,10.2,,0.1,,4,,
61612300,23/7/2025 08:00:00,165.15,,10.22,,0.1,,4,,
61612300,22/7/2025 08:00:00,165.16,,10.24,,0.1,,4,,
61612300,21/7/2025 08:00:00,165.17,,10.25,,0.06,,4,,
61612300,20/7/2025 08:00:00,165.18,,10.26,,0.1,,4,,
61612300,19/7/2025 08:00:00,165.2,,10.28,,0.06,,6,,
61612300,18/7/2025 08:00:00,165.2,,10.28,,0.06,,6,,
61612300,17/7/2025 08:00:00,165.2,,10.28,,0.1,,5,,
61612300,16/7/2025 08:00:00,165.11,,10.17,,0.1,,4,,
61612300,15/7/2025 08:00:00,165.12,,10.18,,0.1,,4,,
61612300,14/7/2025 08:00:00,165.13,,10.19,,0.1,,4,,
61612300,13/7/2025 08:00:00,165.14,,10.2,,0.1,,4,,
61612300,12/7/2025 08:00:00,165.15,,10.22,,0.1,,4,,
61612300,11/7/2025 08:00:00,165.16,,10.24,,0.1,,4,,
61612300,10/7/2025 08:00:00,165.17,,10.25,,0.1,,4,,
61612300,9/7/2025 08:00:00,165.18,,10.26,,0.1,,4,,
61612300,8/7/2025 08:00:00,165.2,,10.28,,0.06,,6,,
61612300,7/7/2025 08:00:00,165.2,,10.28,,0.06,,6,,
61612300,6/7/2025 08:00:00,165.2,,10.28,,0.06,,6,,
61612300,5/7/2025 08:00:00,165.2,,10.28,,0.06,,6,,
61612300,4/7/2025 08:00:00,165.2,,10.28,,0.06,,6,,
61612300,3/7/2025 08:00:00,165.2,,10.28,,0.06,,6,,
61612300,2/7/2025 08:00:00,165.2,,10.28,,0.06,,5,,
61612300,1/7/2025 08:00:00,165.15,,10.22,,0.06,,5,,
61612300,30/6/2025 08:00:00,165.1,,10.16,,0.06,,5,,
61612300,29/6/2025 08:00:00,165,,10.04,,0.06,,5,,
61612300,28/6/2025 08:00:00,164.8,,9.8,,0.06,,5,,
61612300,27/6/2025 08:00:00,164.6,,9.56,,0.06,,5,,
61612300,26/6/2025 08:00:00,164.3,,92.3,,0.06,,5,,
61612300,25/6/2025 08:00:00,164.2,,9.14,,0.06,,5,,
61612300,24/6/2025 08:00:00,164.1,,9.05,,0.06,,5,,
61612300,23/6/2025 08:00:00,164,,8.95,,0.06,,5,,
61612300,22/6/2025 08:00:00,163.7,,8.76,,0.06,,5,,
61612300,21/6/2025 08:00:00,162.1,,7.41,,0.06,,5,,
61612300,20/6/2025 08:00:00,158,,4.69,,0.06,,5,,
61612300,19/6/2025 08:00:00,157.8,,4.58,,0.06,,5,,
61612300,18/6/2025 08:00:00,157.7,,4.53,,0.1,,6,,
61612300,17/6/2025 08:00:00,157.7,,4.53,,0.1,,6,,
61612300,16/6/2025 08:00:00,157.7,,4.53,,0.06,,6,,
61612300,15/6/2025 08:00:00,157.7,,4.53,,0.06,,6,,
61612300,14/6/2025 08:00:00,157.7,,4.53,,0.06,,6,,
61612300,13/6/2025 08:00:00,157.7,,4.53,,0.06,,5,,
61612300,12/6/2025 08:00:00,157.7,,4.53,,0.06,,6,,
61612300,11/6/2025 08:00:00,157.7,,4.53,,0.06,,5,,
61612300,10/6/2025 08:00:00,157.65,,4.5,,0.06,,5,,
61612300,9/6/2025 08:00:00,157.6,,4.47,,0.06,,5,,
61612300,8/6/2025 08:00:00,157.4,,4.36,,0.06,,5,,
61612300,7/6/2025 08:00:00,157,,4.18,,0.06,,5,,
61612300,7/6/2025 00:00:00,157,,4.18,,0.06,,5,,
61612300,6/6/2025 08:00:00,156.8,,4.09,,0.06,,6,,
61612300,5/6/2025 08:00:00,156.8,,4.09,,0.06,,5,,
61612300,4/6/2025 08:00:00,156.75,,4.06,,0.06,,5,,
61612300,3/6/2025 08:00:00,156.7,,4.04,,0.06,,5,,
61612300,2/6/2025 08:00:00,156.5,,3.95,,0.06,,5,,
61612300,1/6/2025 08:00:00,156,,3.74,,0.06,,5,,
61612300,31/5/2025 08:00:00,155.8,,3.66,,0.06,,6,,
61612300,30/5/2025 08:00:00,155.8,,3.66,,0.06,,6,,
61612300,29/5/2025 08:00:00,155.8,,3.66,,0.06,,4,,
61612300,28/5/2025 08:00:00,155.8,,3.66,,0.1,,4,,
61612300,27/5/2025 08:00:00,155.83,,3.67,,0.1,,4,,
61612300,26/5/2025 08:00:00,155.85,,3.68,,0.06,,6,,
61612300,25/5/2025 08:00:00,155.85,,3.68,,0,,6,,
61612300,24/5/2025 08:00:00,155.85,,3.68,,0,,5,,
61612300,23/5/2025 08:00:00,155.8,,3.66,,0,,5,,
61612300,22/5/2025 08:00:00,155.63,,3.58,,0.1,,4,,
61612300,21/5/2025 08:00:00,155.65,,3.59,,0.1,,6,,
61612300,20/5/2025 08:00:00,155.65,,3.59,,0.06,,4,,
61612300,19/5/2025 08:00:00,155.68,,3.6,,0.06,,6,,
61612300,18/5/2025 08:00:00,155.68,,3.6,,0.06,,4,,
61612300,17/5/2025 08:00:00,155.7,,3.61,,0.06,,6,,
61612300,16/5/2025 08:00:00,155.7,,3.61,,0.06,,6,,
61612300,15/5/2025 08:00:00,155.7,,3.61,,0.1,,4,,
61612300,14/5/2025 08:00:00,155.72,,3.62,,0.2,,4,,
61612300,13/5/2025 08:00:00,155.73,,3.63,,0.2,,4,,
61612300,12/5/2025 08:00:00,155.75,,3.64,,0.1,,4,,
61612300,11/5/2025 08:00:00,155.8,,3.66,,0.1,,6,,
61612300,10/5/2025 08:00:00,155.8,,3.66,,0.1,,5,,
61612300,9/5/2025 08:00:00,155.75,,3.64,,0.1,,5,,
61612300,8/5/2025 08:00:00,155.65,,3.59,,0.1,,4,,
61612300,7/5/2025 08:00:00,155.7,,3.61,,0.1,,6,,
61612300,6/5/2025 08:00:00,155.7,,3.61,,0.1,,6,,
61612300,5/5/2025 08:00:00,155.7,,3.61,,0.1,,5,,
61612300,4/5/2025 08:00:00,155.67,,3.59,,0.1,,4,,
61612300,3/5/2025 08:00:00,155.68,,3.59,,0.1,,4,,
61612300,2/5/2025 08:00:00,155.68,,3.6,,0.1,,4,,
61612300,1/5/2025 08:00:00,155.7,,3.61,,0.1,,4,,
61612300,21/4/2025 08:00:00,155.9,,3.7,,0.1,,4,,
61612300,11/4/2025 08:00:00,156,,3.74,,0.1,,4,,
61612300,1/4/2025 08:00:00,156.15,,3.8,,0.1,,4,,
61612300,21/3/2025 08:00:00,156.4,,3.9,,0.1,,4,,
61612300,11/3/2025 08:00:00,156.4,,3.9,,0.1,,4,,
61612300,1/3/2025 08:00:00,156.45,,3.93,,0.1,,4,,
61612300,21/2/2025 08:00:00,156.5,,3.95,,0.1,,4,,
61612300,11/2/2025 08:00:00,156.6,,4,,0.1,,4,,
61612300,1/2/2025 08:00:00,156.7,,4.04,,0.1,,5,,
61612300,21/1/2025 08:00:00,156.7,,4.04,,0.1,,4,,
61612300,11/1/2025 08:00:00,156.8,,4.09,,0.1,,4,,
61612300,1/1/2025 08:00:00,156.9,,4.14,,0.1,,4,,
61612300,21/12/2024 08:00:00,157,,4.18,,0.1,,4,,
61612300,11/12/2024 08:00:00,157.2,,4.27,,0.1,,4,,
61612300,1/12/2024 08:00:00,157.25,,4.3,,0.1,,4,,
61612300,21/11/2024 08:00:00,157.3,,4.32,,0.1,,4,,
61612300,11/11/2024 08:00:00,157.4,,4.36,,0.1,,6,,
61612300,1/11/2024 08:00:00,157.6,,4.47,,1.5,,4,,
61612300,21/10/2024 08:00:00,160.08,,6.33,,2.5,,4,,
61612300,16/10/2024 08:00:00,161.8,,7.04,,2.5,,4,,
61612300,15/10/2024 08:00:00,162,,7.26,,2.5,,4,,
61612300,14/10/2024 08:00:00,162.1,,7.41,,2.5,,4,,
61612300,13/10/2024 08:00:00,162.3,,7.7,,2,,4,,
61612300,12/10/2024 08:00:00,162.3,,7.7,,2,,4,,
61612300,11/10/2024 08:00:00,162.5,,7.76,,2,,4,,
61612300,10/10/2024 08:00:00,162.8,,7.8,,2,,4,,
61612300,9/10/2024 08:00:00,163,,8.01,,2,,4,,
61612300,8/10/2024 08:00:00,163.2,,8.18,,2,,4,,
61612300,7/10/2024 08:00:00,163.4,,8.36,,2,,4,,
61612300,6/10/2024 08:00:00,163.6,,8.56,,2,,4,,
61612300,5/10/2024 08:00:00,163.8,,8.81,,2,,4,,
61612300,4/10/2024 08:00:00,163.95,,8.9,,0.6,,4,,
61612300,3/10/2024 08:00:00,164,,8.95,,0.6,,4,,
61612300,2/10/2024 08:00:00,164.1,,9.04,,0.6,,4,,
61612300,1/10/2024 08:00:00,164.2,,9.14,,0.6,,4,,
61612300,30/9/2024 08:00:00,164.3,,9.23,,0.6,,4,,
61612300,29/9/2024 08:00:00,164.39,,9.32,,0.1,,4,,
61612300,28/9/2024 08:00:00,164.4,,9.33,,0.2,,4,,
61612300,27/9/2024 08:00:00,164.43,,9.36,,0.1,,4,,
61612300,26/9/2024 08:00:00,164.44,,9.37,,0.1,,4,,
61612300,25/9/2024 08:00:00,164.46,,9.38,,0.1,,4,,
61612300,24/9/2024 08:00:00,164.46,,9.4,,0.1,,4,,
61612300,23/9/2024 08:00:00,164.47,,9.41,,0.1,,4,,
61612300,22/9/2024 08:00:00,164.48,,9.42,,0.1,,4,,
61612300,21/9/2024 08:00:00,164.5,,9.44,,0.5,,4,,
61612300,20/9/2024 08:00:00,164.5,,9.44,,0.1,,4,,
61612300,19/9/2024 08:00:00,164.52,,9.45,,0.1,,4,,
61612300,18/9/2024 08:00:00,164.53,,9.46,,0.1,,4,,
61612300,17/9/2024 08:00:00,164.54,,9.47,,0.1,,4,,
61612300,16/9/2024 08:00:00,164.54,,9.47,,0.2,,4,,
61612300,15/9/2024 08:00:00,164.55,,9.48,,0.2,,4,,
61612300,14/9/2024 08:00:00,164.56,,9.49,,0.1,,4,,
61612300,13/9/2024 08:00:00,164.57,,9.5,,0.1,,4,,
61612300,12/9/2024 08:00:00,164.58,,9.52,,0.1,,4,,
61612300,11/9/2024 08:00:00,164.59,,9.54,,0.1,,4,,
61612300,10/9/2024 08:00:00,164.6,,9.56,,0.1,,6,,
61612300,9/9/2024 08:00:00,164.6,,9.56,,0.1,,6,,
61612300,8/9/2024 08:00:00,164.6,,9.56,,0.1,,6,,
61612300,7/9/2024 08:00:00,164.6,,9.56,,0.1,,6,,
61612300,6/9/2024 08:00:00,164.6,,9.56,,0.1,,6,,
61612300,5/9/2024 08:00:00,164.6,,9.56,,0.1,,4,,
61612300,4/9/2024 08:00:00,164.7,,9.68,,1.5,,4,,
61612300,3/9/2024 08:00:00,164.8,,9.8,,1.5,,4,,
61612300,2/9/2024 08:00:00,164.9,,9.92,,1.5,,4,,
61612300,1/9/2024 08:00:00,164.9,,9.92,,0.1,,6,,
61612300,31/8/2024 08:00:00,164.9,,9.92,,0.1,,6,,
61612300,30/8/2024 08:00:00,164.9,,9.92,,0.1,,6,,
61612300,29/8/2024 08:00:00,164.9,,9.92,,0.1,,6,,
61612300,28/8/2024 08:00:00,164.9,,9.92,,0.1,,6,,
61612300,27/8/2024 08:00:00,164.95,,9.98,,0.6,,4,,
61612300,26/8/2024 08:00:00,165,,10.04,,0.1,,6,,
61612300,25/8/2024 08:00:00,165,,10.04,,0.1,,6,,
61612300,24/8/2024 08:00:00,165,,10.04,,0.1,,4,,
61612300,23/8/2024 08:00:00,165.05,,10.1,,0.6,,4,,
61612300,22/8/2024 08:00:00,165.1,,10.16,,0.6,,4,,
61612300,21/8/2024 08:00:00,165.2,,10.28,,1.2,,4,,
61612300,20/8/2024 08:00:00,165.3,,10.4,,1.2,,4,,
61612300,19/8/2024 08:00:00,165.4,,10.52,,1.2,,4,,
61612300,18/8/2024 08:00:00,165.5,,10.64,,1.2,,4,,
61612300,17/8/2024 08:00:00,165.6,,10.75,,1.2,,4,,
61612300,16/8/2024 08:00:00,165.7,,10.87,,1.2,,4,,
61612300,15/8/2024 08:00:00,165.8,,10.98,,1.2,,4,,
61612300,14/8/2024 08:00:00,165.9,,11.1,,1.2,,4,,
61612300,13/8/2024 08:00:00,166,,11.22,,0.1,,6,,
61612300,12/8/2024 08:00:00,166,,11.22,,0.1,,6,,
61612300,11/8/2024 08:00:00,166.05,,11.28,,0.6,,4,,
61612300,10/8/2024 08:00:00,166.1,,11.33,,0.6,,4,,
61612300,9/8/2024 08:00:00,166.15,,11.39,,0.6,,4,,
61612300,8/8/2024 08:00:00,166.2,,11.45,,0.2,,6,,
61612300,7/8/2024 08:00:00,166.2,,11.45,,0.2,,6,,
61612300,6/8/2024 08:00:00,166.3,,11.56,,0.6,,4,,
61612300,5/8/2024 08:00:00,166.35,,11.61,,0.6,,4,,
61612300,4/8/2024 08:00:00,166.4,,11.68,,0.2,,6,,
61612300,3/8/2024 08:00:00,166.4,,11.68,,0.2,,6,,
61612300,2/8/2024 08:00:00,166.4,,11.68,,0.2,,6,,
61612300,1/8/2024 08:00:00,166.4,,11.68,,0.2,,6,,
61612300,31/7/2024 08:00:00,166.4,,11.68,,0.2,,6,,
61612300,30/7/2024 08:00:00,166.4,,11.68,,0.2,,6,,
61612300,29/7/2024 08:00:00,166.5,,11.81,,2.5,,4,,
61612300,28/7/2024 08:00:00,166.6,,11.94,,2.5,,4,,
61612300,27/7/2024 08:00:00,166.7,,12.06,,2.5,,4,,
61612300,26/7/2024 08:00:00,166.8,,12.19,,2.5,,4,,
61612300,25/7/2024 08:00:00,166.9,,12.32,,2.5,,4,,
61612300,24/7/2024 08:00:00,167.05,,12.5,,2.5,,4,,
61612300,23/7/2024 08:00:00,167.15,,12.64,,2.5,,4,,
61612300,22/7/2024 08:00:00,167.25,,12.77,,2.5,,4,,
61612300,21/7/2024 08:00:00,167.3,,12.82,,2.5,,4,,
61612300,20/7/2024 08:00:00,167.35,,12.9,,2.5,,4,,
61612300,19/7/2024 08:00:00,167.4,,12.96,,2.5,,6,,
61612300,18/7/2024 08:00:00,167.4,,12.96,,2.5,,4,,
61612300,17/7/2024 08:00:00,167.55,,13.17,,2.5,,4,,
61612300,16/7/2024 08:00:00,167.65,,13.3,,14.5,,4,,
61612300,15/7/2024 08:00:00,167.75,,13.43,,20,,4,,
61612300,14/7/2024 08:00:00,167.8,,13.5,,22.5,,6,,
61612300,13/7/2024 08:00:00,167.8,,13.5,,22.5,,4,,
61612300,12/7/2024 08:00:00,168.1,,13.97,,37.5,,5,,
61612300,11/7/2024 08:00:00,167.9,,13.64,,26.5,,5,,
61612300,10/7/2024 08:00:00,167.1,,12.58,,0.1,,5,,
61612300,9/7/2024 08:00:00,165.75,,10.92,,0.1,,6,,
61612300,8/7/2024 08:00:00,165.75,,10.92,,0.1,,6,,
61612300,7/7/2024 08:00:00,165.75,,10.92,,0.1,,6,,
61612300,6/7/2024 08:00:00,165.75,,10.92,,0.1,,5,,
61612300,5/7/2024 08:00:00,165.7,,10.87,,0.1,,5,,
61612300,4/7/2024 08:00:00,165.6,,10.75,,0.1,,5,,
61612300,3/7/2024 08:00:00,165.5,,10.64,,0.1,,5,,
61612300,2/7/2024 08:00:00,164.9,,9.92,,0.1,,5,,
61612300,1/7/2024 08:00:00,164.5,,9.44,,0.1,,5,,
61612300,30/6/2024 08:00:00,164.2,,9.14,,0.1,,5,,
61612300,29/6/2024 08:00:00,163.6,,8.56,,0.1,,5,,
61612300,28/6/2024 08:00:00,161.4,,6.74,,0.1,,6,,
61612300,27/6/2024 08:00:00,161.4,,6.74,,0.1,,6,,
61612300,26/6/2024 08:00:00,161.4,,6.74,,0.1,,6,,
61612300,25/6/2024 08:00:00,161.4,,6.74,,0.1,,6,,
61612300,24/6/2024 08:00:00,161.4,,6.74,,0.1,,6,,
61612300,23/6/2024 08:00:00,161.4,,6.74,,0.1,,5,,
61612300,22/6/2024 08:00:00,161.3,,6.67,,1,,5,,
61612300,21/6/2024 08:00:00,161.1,,6.54,,1,,4,,
61612300,20/6/2024 08:00:00,161.2,,6.6,,1,,4,,
61612300,19/6/2024 08:00:00,161.3,,6.67,,1,,4,,
61612300,18/6/2024 08:00:00,161.35,,6.7,,0.5,,4,,
61612300,17/6/2024 08:00:00,161.4,,6.74,,0.5,,4,,
61612300,16/6/2024 08:00:00,161.43,,6.76,,0.2,,4,,
61612300,15/6/2024 08:00:00,161.45,,6.78,,0.2,,4,,
61612300,14/6/2024 08:00:00,161.5,,6.82,,0.5,,4,,
61612300,13/6/2024 08:00:00,161.55,,6.85,,0.5,,4,,
61612300,12/6/2024 08:00:00,161.6,,6.89,,0.5,,4,,
61612300,11/6/2024 08:00:00,161.65,,6.93,,0.7,,4,,
61612300,10/6/2024 08:00:00,161.7,,6.97,,0.2,,4,,
61612300,9/6/2024 08:00:00,161.73,,6.98,,0.2,,4,,
61612300,8/6/2024 08:00:00,161.75,,7,,0.2,,4,,
61612300,7/6/2024 08:00:00,161.83,,7.06,,0.6,,4,,
61612300,6/6/2024 08:00:00,161.89,,7.1,,0.6,,4,,
61612300,5/6/2024 08:00:00,161.9,,7.12,,0.1,,4,,
61612300,4/6/2024 08:00:00,161.95,,7.19,,0.7,,4,,
61612300,3/6/2024 08:00:00,162,,7.26,,0.5,,4,,
61612300,2/6/2024 08:00:00,162.05,,7.35,,0.5,,4,,
61612300,1/6/2024 08:00:00,162.1,,7.41,,0.5,,4,,
61612300,31/5/2024 08:00:00,162.15,,7.48,,0.2,,4,,
61612300,30/5/2024 08:00:00,162.18,,7.52,,0.2,,6,,
61612300,29/5/2024 08:00:00,162.18,,7.52,,0.2,,4,,
61612300,28/5/2024 08:00:00,162.19,,7.54,,0.2,,4,,
61612300,27/5/2024 08:00:00,162.2,,7.55,,0.2,,6,,
61612300,26/5/2024 08:00:00,162.2,,7.55,,0.2,,4,,
61612300,25/5/2024 08:00:00,162.22,,7.59,,0.2,,4,,
61612300,24/5/2024 08:00:00,162.23,,7.6,,0.2,,4,,
61612300,23/5/2024 08:00:00,162.25,,7.62,,0.1,,4,,
61612300,22/5/2024 08:00:00,162.3,,7.7,,0.5,,4,,
61612300,21/5/2024 08:00:00,162.35,,7.77,,0.5,,4,,
61612300,20/5/2024 08:00:00,162.4,,7.84,,0.5,,6,,
61612300,19/5/2024 08:00:00,162.45,,7.85,,0.5,,4,,
61612300,18/5/2024 08:00:00,162.5,,7.86,,0.5,,4,,
61612300,17/5/2024 08:00:00,162.55,,7.86,,0.5,,4,,
61612300,16/5/2024 08:00:00,162.6,,7.87,,0.5,,4,,
61612300,15/5/2024 08:00:00,162.65,,7.88,,0.5,,4,,
61612300,14/5/2024 08:00:00,162.7,,7.89,,0.5,,4,,
61612300,13/5/2024 08:00:00,162.8,,8.9,,0.5,,4,,
61612300,12/5/2024 08:00:00,162.85,,7.96,,0.5,,4,,
61612300,11/5/2024 08:00:00,162.9,,7.9,,0.5,,4,,
61612300,10/5/2024 08:00:00,162.95,,7.96,,0.5,,4,,
61612300,9/5/2024 08:00:00,163,,8.01,,0.5,,4,,
61612300,8/5/2024 08:00:00,163.05,,8.05,,0.5,,4,,
61612300,7/5/2024 08:00:00,163.1,,8.09,,0.2,,4,,
61612300,6/5/2024 08:00:00,163.15,,8.13,,0.2,,4,,
61612300,5/5/2024 08:00:00,163.2,,8.18,,0.5,,4,,
61612300,4/5/2024 08:00:00,163.25,,8.22,,0.5,,4,,
61612300,3/5/2024 08:00:00,163.3,,8.27,,0.5,,4,,
61612300,2/5/2024 08:00:00,163.5,,8.31,,0.2,,4,,
61612300,1/5/2024 08:00:00,163.4,,8.36,,0.5,,4,,
61612300,21/4/2024 08:00:00,163.9,,8.86,,1.5,,4,,
61612300,11/4/2024 08:00:00,164.8,,9.8,,1,,4,,
61612300,1/4/2024 08:00:00,164.9,,9.92,,0.2,,5,,
61612300,21/3/2024 08:00:00,163.95,,8.9,,0.2,,4,,
61612300,11/3/2024 08:00:00,164,,8.95,,0.5,,4,,
61612300,1/3/2024 08:00:00,164.3,,9.23,,1,,4,,
61612300,21/2/2024 08:00:00,164.8,,9.8,,0.2,,5,,
61612300,11/2/2024 08:00:00,165.13,,10.2,,0.1,,4,,
61612300,1/2/2024 08:00:00,165.5,,10.22,,0.1,,6,,
61612300,21/1/2024 08:00:00,165,,10.04,,0.1,,5,,
61612300,11/1/2024 08:00:00,165,,10.04,,1.5,,4,,
61612300,1/1/2024 08:00:00,165.75,,10.93,,1.5,,4,,
61612300,21/12/2023 08:00:00,166.25,,11.5,,0.1,,6,,
61612300,11/12/2023 08:00:00,166.05,,11.27,,0.1,,4,,
61612300,1/12/2023 08:00:00,166.12,,11.36,,0.1,,4,,
61612300,21/11/2023 08:00:00,166.17,,11.42,,0.1,,4,,
61612300,11/11/2023 08:00:00,166.19,,11.44,,0.1,,6,,
61612300,1/11/2023 08:00:00,166.22,,11.47,,0.1,,4,,
61612300,24/10/2023 08:00:00,166.26,,11.51,,0.1,,4,,
61612300,23/10/2023 08:00:00,166.26,,11.51,,0.1,,4,,
61612300,22/10/2023 08:00:00,166.26,,11.51,,0.1,,4,,
61612300,21/10/2023 08:00:00,166.26,,11.51,,0.1,,4,,
61612300,20/10/2023 08:00:00,166.28,,11.52,,0.1,,6,,
61612300,19/10/2023 08:00:00,166.28,,11.52,,0.1,,6,,
61612300,18/10/2023 08:00:00,166.28,,11.52,,0.1,,6,,
